Plot_ID,Plant_ID,Tree_shrub,Species_CN,Stem,Area,Pla_spo,Pot,Pub_pri,Street
103,S02,Shrub,皋月杜鹃,,0.18,Planted,Non_pot,Private,Non_street
105,S06,Shrub,富宁槭,,0.28,Planted,Pot,Private,Non_street
105,S07,Shrub,光蜡树,,0.16,Planted,Pot,Private,Non_street
105,S01,Shrub,木通,,1.2,Planted,Non_pot,Private,Non_street
105,S03,Shrub,木半夏,,0.36,Planted,Non_pot,Private,Non_street
105,S05,Shrub,七叶一枝花,,0.09,Planted,Non_pot,Private,Non_street
105,S04,Shrub,三裂树参,,0.16,Planted,Non_pot,Private,Non_street
105,S02,Shrub,绣球,,3.48,Planted,Non_pot,Private,Non_street
109,S04,Shrub,南天竹,,0.25,Spontaneous,Non_pot,Private,Non_street
109,S13,Shrub,朴树,,0.09,Spontaneous,Non_pot,Private,Non_street
109,S17,Shrub,朴树,,0.7,Spontaneous,Non_pot,Private,Non_street
109,S21,Shrub,朴树,,0.18,Spontaneous,Non_pot,Private,Non_street
109,S07,Shrub,日本女贞,,1,Spontaneous,Non_pot,Private,Non_street
109,S01,Shrub,樟树,,0.18,Spontaneous,Non_pot,Private,Non_street
109,S09,Shrub,檵木,,0.12,Planted,Non_pot,Private,Non_street
109,S19,Shrub,珍珠绣线菊,,0.63,Planted,Non_pot,Private,Non_street
109,S23,Shrub,珍珠绣线菊,,0.12,Planted,Non_pot,Private,Non_street
109,S47,Shrub,台湾吊钟花,,0.36,Planted,Non_pot,Private,Non_street
109,S48,Shrub,台湾吊钟花,,0.25,Planted,Non_pot,Private,Non_street
109,S49,Shrub,台湾吊钟花,,0.16,Planted,Non_pot,Private,Non_street
109,S50,Shrub,交让木,,0.16,Planted,Non_pot,Private,Non_street
109,S51,Shrub,交让木,,0.16,Planted,Non_pot,Private,Non_street
109,S10,Shrub,茶梅,,0.2,Planted,Non_pot,Private,Non_street
109,S46,Shrub,茶梅,,0.78,Planted,Non_pot,Private,Non_street
109,S16,Shrub,大花六道木,,0.09,Planted,Non_pot,Private,Non_street
109,S22,Shrub,大花六道木,,0.09,Planted,Non_pot,Private,Non_street
109,S06,Shrub,皋月杜鹃,,0.36,Planted,Non_pot,Private,Non_street
109,S25,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S26,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S27,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S28,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S29,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S30,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S31,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S32,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S33,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S34,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S35,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S36,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S37,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S38,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
109,S44,Shrub,皋月杜鹃,,0.25,Planted,Non_pot,Private,Non_street
109,S05,Shrub,六月雪,,0.36,Planted,Non_pot,Private,Non_street
109,S45,Shrub,木犀,,0.36,Planted,Non_pot,Private,Non_street
109,S03,Shrub,南天竹,,0.81,Planted,Non_pot,Private,Non_street
109,S14,Shrub,南天竹,,0.12,Planted,Non_pot,Private,Non_street
109,S18,Shrub,南天竹,,0.09,Planted,Non_pot,Private,Non_street
109,S08,Shrub,平户杜鹃,,1.44,Planted,Non_pot,Private,Non_street
109,S12,Shrub,平户杜鹃,,2.25,Planted,Non_pot,Private,Non_street
109,S15,Shrub,平户杜鹃,,0.9,Planted,Non_pot,Private,Non_street
109,S20,Shrub,平户杜鹃,,0.84,Planted,Non_pot,Private,Non_street
109,S02,Shrub,青木,,0.2,Planted,Non_pot,Private,Non_street
109,S24,Shrub,日本黄杨,,1.21,Planted,Non_pot,Private,Non_street
109,S39,Shrub,三裂树参,,0.78,Planted,Non_pot,Private,Non_street
109,S40,Shrub,山茶,,0.64,Planted,Non_pot,Private,Non_street
109,S41,Shrub,山茶,,0.64,Planted,Non_pot,Private,Non_street
109,S11,Shrub,小蜡,,0.04,Planted,Non_pot,Private,Non_street
109,S42,Shrub,小蜡,,1.8,Planted,Non_pot,Private,Non_street
109,S43,Shrub,洋常春藤,,0.0625,Planted,Non_pot,Private,Non_street
110,S01,Shrub,南天竹,,0.18,Spontaneous,Non_pot,Private,Non_street
110,S02,Shrub,南天竹,,0.16,Spontaneous,Non_pot,Private,Non_street
110,S05,Shrub,山茶,,0.04,Planted,Pot,Private,Non_street
110,S11,Shrub,山茶,,0.81,Planted,Pot,Private,Non_street
110,S12,Shrub,山茶,,6,Planted,Pot,Private,Non_street
110,S03,Shrub,台湾吊钟花,,0.16,Planted,Pot,Private,Non_street
110,S04,Shrub,台湾吊钟花,,0.16,Planted,Pot,Private,Non_street
110,S06,Shrub,草珊瑚,,0.04,Planted,Pot,Private,Non_street
110,S08,Shrub,台湾吊钟花,,0.16,Planted,Pot,Private,Non_street
110,S09,Shrub,台湾吊钟花,,0.21,Planted,Pot,Private,Non_street
110,S10,Shrub,皋月杜鹃,,0.16,Planted,Pot,Private,Non_street
110,S13,Shrub,石榴,,0.81,Planted,Non_pot,Private,Non_street
110,S07,Shrub,胡椒木,,0.04,Planted,Non_pot,Private,Non_street
110,S14,Shrub,南天竹,,0.36,Planted,Non_pot,Private,Non_street
110,S15,Shrub,南天竹,,0.36,Planted,Non_pot,Private,Non_street
112,S23,Shrub,榉树,,0.24,Spontaneous,Pot,Private,Non_street
112,S03,Shrub,珍珠绣线菊,,0.0225,Spontaneous,Non_pot,Private,Non_street
112,S09,Shrub,珍珠绣线菊,,0.25,Spontaneous,Non_pot,Private,Non_street
112,S04,Shrub,小蜡,,0.04,Spontaneous,Non_pot,Private,Non_street
112,S05,Shrub,赤松,,0.08,Spontaneous,Non_pot,Private,Non_street
112,S10,Shrub,珍珠绣线菊,,0.16,Planted,Pot,Private,Non_street
112,S19,Shrub,珍珠绣线菊,,0.16,Planted,Pot,Private,Non_street
112,S12,Shrub,赤松,,0.04,Planted,Pot,Private,Non_street
112,S14,Shrub,赤松,,0.04,Planted,Pot,Private,Non_street
112,S15,Shrub,赤松,,0.0225,Planted,Pot,Private,Non_street
112,S13,Shrub,赤松,,0.01,Planted,Pot,Private,Non_street
112,S20,Shrub,榉树,,0.09,Planted,Pot,Private,Non_street
112,S22,Shrub,台湾吊钟花,,0.25,Planted,Pot,Private,Non_street
112,S16,Shrub,鸡爪槭,,0.01,Planted,Pot,Private,Non_street
112,S21,Shrub,鸡爪槭,,0.36,Planted,Pot,Private,Non_street
112,S17,Shrub,南天竹,,0.09,Planted,Pot,Private,Non_street
112,S08,Shrub,枇杷,,0.5625,Planted,Pot,Private,Non_street
112,S18,Shrub,枇杷,,0.24,Planted,Pot,Private,Non_street
112,S11,Shrub,山茶,,0.09,Planted,Pot,Private,Non_street
112,S01,Shrub,珍珠绣线菊,,1.96,Planted,Non_pot,Private,Non_street
112,S07,Shrub,珍珠绣线菊,,0.09,Planted,Non_pot,Private,Non_street
112,S06,Shrub,小蜡,,0.36,Planted,Non_pot,Private,Non_street
112,S24,Shrub,迎春花,,1.44,Planted,Non_pot,Private,Non_street
112,S02,Shrub,小蜡,,2.56,Planted,Non_pot,Private,Non_street
118,S06,Shrub,大花六道木,,0.54,Planted,Non_pot,Private,Non_street
118,S01,Shrub,日本黄杨,,0.09,Planted,Non_pot,Private,Non_street
118,S02,Shrub,日本黄杨,,0.08,Planted,Non_pot,Private,Non_street
118,S19,Shrub,紫荆,,2,Planted,Non_pot,Private,Non_street
118,S03,Shrub,檵木,,0.18,Planted,Non_pot,Private,Non_street
118,S04,Shrub,檵木,,0.18,Planted,Non_pot,Private,Non_street
118,S05,Shrub,檵木,,0.18,Planted,Non_pot,Private,Non_street
118,S07,Shrub,冬青卫矛,,0.4,Planted,Non_pot,Private,Non_street
118,S08,Shrub,日本花柏,,0.3,Planted,Non_pot,Private,Non_street
118,S09,Shrub,少花蜡瓣花,,0.36,Planted,Non_pot,Private,Non_street
118,S10,Shrub,齿叶冬青,,0.04,Planted,Non_pot,Private,Non_street
118,S13,Shrub,齿叶冬青,,0.18,Planted,Non_pot,Private,Non_street
118,S14,Shrub,月季花,,0.25,Planted,Non_pot,Private,Non_street
118,S22,Shrub,冬青卫矛,,0.04,Planted,Non_pot,Private,Non_street
118,S16,Shrub,皋月杜鹃,,0.36,Planted,Non_pot,Private,Non_street
118,S17,Shrub,皋月杜鹃,,0.36,Planted,Non_pot,Private,Non_street
118,S18,Shrub,榉树,,0.24,Planted,Non_pot,Private,Non_street
118,S11,Shrub,木犀,,1,Planted,Non_pot,Private,Non_street
118,S15,Shrub,南天竹,,1.08,Planted,Non_pot,Private,Non_street
118,S21,Shrub,南天竹,,0.04,Planted,Non_pot,Private,Non_street
118,S12,Shrub,平户杜鹃,,1.44,Planted,Non_pot,Private,Non_street
118,S20,Shrub,平户杜鹃,,0.36,Planted,Non_pot,Private,Non_street
119,S01,Shrub,三角槭,,0.36,Planted,Pot,Private,Non_street
119,S02,Shrub,泽八仙花,,0.36,Planted,Pot,Private,Non_street
119,S03,Shrub,月季花,,0.49,Planted,Pot,Private,Non_street
119,S07,Shrub,月季花,,0.2,Planted,Pot,Private,Non_street
119,S06,Shrub,木香花,,0.09,Planted,Pot,Private,Non_street
119,S05,Shrub,泽八仙花,,0.09,Planted,Pot,Private,Non_street
119,S04,Shrub,胡椒木,,0.09,Planted,Pot,Private,Non_street
119,S08,Shrub,齿叶冬青,,1,Planted,Non_pot,Private,Non_street
121,S03,Shrub,冬绿金丝桃,,0.44,Planted,Non_pot,Private,Non_street
121,S04,Shrub,绣球,,0.35,Planted,Non_pot,Private,Non_street
121,S01,Shrub,南天竹,,1,Planted,Non_pot,Private,Non_street
121,S02,Shrub,南天竹,,1.69,Planted,Non_pot,Private,Non_street
122,S26,Shrub,朴树,,0.36,Spontaneous,Non_pot,Private,Non_street
122,S13,Shrub,白棠子树,,1,Planted,Pot,Private,Non_street
122,S21,Shrub,紫薇,,1.56,Planted,Pot,Private,Non_street
122,S22,Shrub,光蜡树,,0.18,Planted,Pot,Private,Non_street
122,S04,Shrub,皋月杜鹃,,0.36,Planted,Pot,Private,Non_street
122,S06,Shrub,皋月杜鹃,,0.16,Planted,Pot,Private,Non_street
122,S07,Shrub,皋月杜鹃,,0.16,Planted,Pot,Private,Non_street
122,S08,Shrub,皋月杜鹃,,0.16,Planted,Pot,Private,Non_street
122,S10,Shrub,皋月杜鹃,,0.09,Planted,Pot,Private,Non_street
122,S11,Shrub,皋月杜鹃,,0.09,Planted,Pot,Private,Non_street
122,S15,Shrub,皋月杜鹃,,0.09,Planted,Pot,Private,Non_street
122,S16,Shrub,皋月杜鹃,,0.09,Planted,Pot,Private,Non_street
122,S17,Shrub,皋月杜鹃,,0.16,Planted,Pot,Private,Non_street
122,S18,Shrub,皋月杜鹃,,0.16,Planted,Pot,Private,Non_street
122,S19,Shrub,皋月杜鹃,,0.09,Planted,Pot,Private,Non_street
122,S25,Shrub,罗汉松,,0.49,Planted,Pot,Private,Non_street
122,S12,Shrub,山茶,,0.36,Planted,Pot,Private,Non_street
122,S20,Shrub,银杏,,0.2,Planted,Pot,Private,Non_street
122,S02,Shrub,光蜡树,,1.96,Planted,Non_pot,Private,Non_street
122,S03,Shrub,白棠子树,,2.21,Planted,Non_pot,Private,Non_street
122,S14,Shrub,马醉木,,0.7,Planted,Non_pot,Private,Non_street
122,S05,Shrub,茶梅,,0.36,Planted,Non_pot,Private,Non_street
122,S09,Shrub,茶梅,,0.14,Planted,Non_pot,Private,Non_street
122,S01,Shrub,夹竹桃,,2.1,Planted,Non_pot,Private,Non_street
122,S24,Shrub,榉树,,0.36,Planted,Non_pot,Private,Non_street
122,S23,Shrub,紫薇,,0.64,Planted,Non_pot,Private,Non_street
125,S04,Shrub,桑,,1,Spontaneous,Non_pot,Private,Non_street
125,S03,Shrub,桃,,1.2,Planted,Non_pot,Private,Non_street
125,S02,Shrub,光叶石楠,,0.81,Planted,Non_pot,Private,Non_street
125,S01,Shrub,光叶石楠,,0.42,Planted,Non_pot,Private,Non_street
125,S05,Shrub,柿,,0.49,Planted,Non_pot,Private,Non_street
127,S03,Shrub,矮棕竹,,1.44,Planted,Pot,Private,Non_street
127,S07,Shrub,矮棕竹,,0.49,Planted,Pot,Private,Non_street
127,S02,Shrub,珍珠绣线菊,,0.2025,Planted,Non_pot,Private,Non_street
127,S05,Shrub,菊花,,0.25,Planted,Non_pot,Private,Non_street
127,S06,Shrub,菊花,,0.3,Planted,Non_pot,Private,Non_street
127,S10,Shrub,菊花,,0.99,Planted,Non_pot,Private,Non_street
127,S04,Shrub,胡椒木,,0.42,Planted,Non_pot,Private,Non_street
127,S01,Shrub,南天竹,,0.09,Planted,Non_pot,Private,Non_street
127,S08,Shrub,南天竹,,0.16,Planted,Non_pot,Private,Non_street
127,S09,Shrub,南天竹,,0.36,Planted,Non_pot,Private,Non_street
128,S01,Shrub,合欢,,1.5,Spontaneous,Non_pot,Private,Non_street
128,S02,Shrub,皋月杜鹃,,1,Planted,Non_pot,Private,Non_street
128,S03,Shrub,皋月杜鹃,,0.63,Planted,Non_pot,Private,Non_street
128,S04,Shrub,皋月杜鹃,,0.72,Planted,Non_pot,Private,Non_street
129,S01,Shrub,女贞,,0.0225,Spontaneous,Non_pot,Private,Non_street
129,S04,Shrub,朴树,,0.09,Spontaneous,Non_pot,Private,Non_street
129,S06,Shrub,朴树,,0.36,Spontaneous,Non_pot,Private,Non_street
129,S08,Shrub,朴树,,0.18,Spontaneous,Non_pot,Private,Non_street
129,S02,Shrub,绣球,,3.24,Planted,Non_pot,Private,Non_street
129,S14,Shrub,大花六道木,,2.3,Planted,Non_pot,Private,Non_street
129,S13,Shrub,皋月杜鹃,,5,Planted,Non_pot,Private,Non_street
129,S05,Shrub,石斑木,,0.12,Planted,Non_pot,Private,Non_street
129,S09,Shrub,石斑木,,0.15,Planted,Non_pot,Private,Non_street
129,S03,Shrub,金丝桃,,0.09,Planted,Non_pot,Private,Non_street
129,S07,Shrub,金丝桃,,0.36,Planted,Non_pot,Private,Non_street
